Ticket_ID,Created_Date,Resolved_Date,Priority,Department,Category,Status
TCK-1246,2025-01-29 19:31:12.488529634,2025-01-30 15:42:22.047191262,Critical,HR,Access,Closed
TCK-1247,2025-05-22 17:14:51.424137412,2025-05-24 20:12:55.189337392,High,DevOps,Hardware,Resolved
TCK-1248,2025-06-27 03:35:33.449882958,2025-06-28 10:52:14.236394757,Low,DevOps,Database,Resolved
TCK-1249,2025-01-04 13:58:27.875125690,2025-01-09 00:50:51.787542490,Medium,DevOps,Software,Closed
TCK-1250,2025-05-06 19:47:54.343182660,2025-05-07 08:37:58.796735350,Low,IT Support,Hardware,Closed
TCK-1251,2025-02-15 12:34:44.400011377,2025-02-16 01:09:04.926616687,None,HR,Software,Closed
TCK-1252,2025-01-08 06:54:26.643953790,2025-01-09 03:31:29.194958703,None,  DevOps ,Network,Closed
TCK-1253,2025-03-14 12:28:58.731933522,2025-03-14 21:12:16.401035876,Low,HR,Network,Closed
TCK-1254,2025-06-18 08:08:27.383777448,2025-06-18 18:11:34.772098121,Medium,IT Support,Network,Resolved
TCK-1255,2025-01-03 02:49:30.747595548,2025-01-03 16:55:21.024842521,Medium,Operations,Network,Closed
TCK-1256,2025-04-16 19:39:58.280891964,2025-04-19 19:14:57.458644887,Medium,DevOps,Access,Closed
TCK-1257,2025-04-01 06:01:58.035114484,2025-04-02 19:30:08.287808955,Low,Operations,Software,Resolved
TCK-1258,2025-06-07 05:01:10.524298530,2025-06-08 05:43:19.575749111,Medium,Operations,Hardware,Closed
TCK-1259,2025-01-16 02:53:14.664224770,2025-01-16 07:36:05.594939968,Low,IT Support,Access,Closed
TCK-1260,2025-05-03 16:11:32.816797186,2025-05-04 05:03:15.326602538,Medium,Operations,Hardware,Closed
TCK-1261,2025-05-03 10:04:26.030034328,2025-05-05 20:09:14.991180442,Medium,DevOps,Database,Closed
TCK-1262,2025-05-01 10:25:32.422242230,2025-05-01 16:50:23.975921182,High,IT Support,Access,Resolved
TCK-1263,2025-06-19 14:53:06.065229696,2025-06-20 22:25:51.191297660,Medium,Operations,Access,Closed
TCK-1264,2025-05-29 03:44:17.251115004,2025-05-30 19:02:26.397686222,Medium,  DevOps ,Database,Closed
TCK-1265,2025-01-08 13:19:19.838539005,2025-01-09 14:27:50.342100055,High,Finance,Access,Closed
TCK-1266,2025-03-26 19:04:40.494156589,2025-03-27 07:44:39.649669288,Medium,Operations,Software,Resolved
TCK-1267,2025-03-13 15:09:25.930043139,2025-03-14 14:31:46.179357732,Low,Finance,Network,Closed
TCK-1268,2025-02-25 19:50:09.582404153,2025-02-26 11:26:54.248918000,Low,HR,Hardware,Resolved
TCK-1269,2025-03-23 05:46:28.749596521,2025-03-23 20:01:07.141762787,Low,IT Support,Database,Resolved
TCK-1270,2025-03-11 03:43:07.963968801,2025-03-11 19:27:09.307106627,Low,Finance,Network,Closed
TCK-1271,2025-03-19 19:40:56.810913003,2025-03-20 17:09:55.825265109,High,Finance,Access,Closed
TCK-1272,2025-06-26 06:24:40.533945608,2025-06-27 14:06:49.902391634,Medium,DevOps,Software,Closed
TCK-1273,2025-01-16 22:53:40.023305480,2025-01-18 18:04:20.089168703,Low,DevOps,Access,Resolved
TCK-1274,2025-06-16 00:02:14.487731926,2025-06-16 11:27:58.295430430,High,Operations,Database,Closed
TCK-1275,2025-03-28 10:37:21.367901407,2025-03-28 19:56:30.825855107,Medium,Operations,Access,Closed
TCK-1276,2025-04-23 06:33:59.402008866,2025-04-24 16:53:02.434780137,Medium,  Finance ,Software,Closed
TCK-1277,2025-05-30 10:23:25.496838374,2025-05-30 18:49:01.373062051,Low,Operations,Access,Resolved
TCK-1278,2025-03-06 21:12:01.029329223,2025-03-08 19:46:47.639281211,Low,Finance,Access,Closed
TCK-1279,2025-03-19 11:25:21.514584061,2025-03-20 10:05:06.391613388,Medium,Finance,Access,Closed
TCK-1280,2025-03-15 17:07:11.405294560,2025-03-16 07:25:09.455582186,Critical,DevOps,Access,Resolved
TCK-1281,2025-03-09 10:50:16.862476137,2025-03-09 22:00:20.830602621,Low,HR,Software,Closed
TCK-1282,2025-06-16 14:17:12.010252510,2025-06-17 07:27:01.768501524,Medium,HR,Hardware,Closed
TCK-1283,2025-05-30 04:58:37.667833724,2025-05-30 11:29:22.485259763,None,IT Support,Network,Closed
TCK-1284,2025-01-20 14:52:47.842349004,2025-01-21 09:03:40.066732180,Medium,Operations,Database,Resolved
TCK-1285,2025-01-20 11:05:34.377723797,2025-01-20 23:23:56.792793487,Medium,IT Support,Hardware,Resolved
TCK-1286,2025-03-19 00:23:46.694993719,2025-03-19 13:13:51.354234739,High,HR,Software,Closed
TCK-1287,2025-01-18 18:11:59.522948646,2025-01-19 05:27:59.296050241,High,Operations,Database,Closed
TCK-1288,2025-04-22 10:28:55.817656454,2025-04-22 17:48:06.864702017,Medium,  IT Support ,Database,Closed
TCK-1289,2025-01-26 20:44:51.876134486,2025-01-28 09:15:54.906158399,High,Operations,Access,Resolved
TCK-1290,2025-04-05 00:39:09.001211690,2025-04-05 20:23:29.540632474,Medium,IT Support,Network,Closed
TCK-1291,2025-01-02 07:11:24.615801818,2025-01-02 10:17:10.127983726,High,IT Support,Network,Resolved
TCK-1292,2025-02-26 23:41:46.410513482,2025-02-28 17:58:15.067802093,None,Finance,Software,Closed
TCK-1293,2025-05-02 21:27:50.134557138,2025-05-03 13:33:20.961975987,Medium,HR,Hardware,Closed
TCK-1294,2025-03-29 03:02:53.598423499,2025-03-29 16:32:22.884069000,Medium,IT Support,Access,Closed
TCK-1295,2025-06-26 02:07:27.046256262,2025-06-26 15:47:35.305155896,Medium,Operations,Network,Closed
TCK-1296,2025-06-07 08:07:42.236421710,2025-06-07 18:14:55.245563490,High,Finance,Access,Closed
TCK-1297,2025-03-06 15:11:08.755679088,2025-03-07 02:34:15.323679483,High,IT Support,Hardware,Resolved
TCK-1298,2025-01-09 04:30:06.692976814,2025-01-09 15:44:47.055182854,Low,Operations,Database,Closed
TCK-1299,2025-06-02 05:06:20.219388774,2025-06-02 09:21:04.941783185,High,IT Support,Hardware,Resolved
TCK-1300,2025-06-14 00:31:55.994013770,2025-06-14 04:55:44.291491138,High,  IT Support ,Database,Resolved
TCK-1301,2025-05-28 17:06:37.222452860,2025-05-29 17:25:08.046977553,High,Operations,Hardware,Closed
TCK-1302,2025-01-24 00:44:37.481184183,2025-01-24 20:02:36.987530531,High,Operations,Access,Closed
TCK-1303,2025-06-29 14:59:36.170379900,2025-06-30 17:36:42.608055933,Low,Operations,Hardware,Resolved
TCK-1304,2025-02-16 13:05:01.813588738,2025-02-17 23:19:03.158949541,Medium,Finance,Network,Closed
TCK-1305,2025-05-11 08:33:54.803995772,2025-05-12 09:40:53.790012487,High,DevOps,Network,Closed
TCK-1306,2025-06-13 10:42:38.396773140,2025-06-14 04:05:14.813450380,Critical,Operations,Software,Closed
TCK-1307,2025-02-12 10:10:06.002071193,2025-02-12 21:09:51.270737661,Low,HR,Network,Closed
TCK-1308,2025-06-13 11:40:37.042337730,2025-06-14 09:43:52.652300254,Medium,Finance,Network,Resolved
TCK-1309,2025-02-25 16:57:37.519638571,2025-02-25 22:12:03.732443348,High,IT Support,Database,Closed
TCK-1310,2025-06-25 18:06:18.434516842,2025-06-26 11:22:00.177757295,High,HR,Access,Closed
TCK-1311,2025-02-20 15:02:35.836957141,2025-02-21 05:35:37.698804312,Medium,IT Support,Access,Closed
TCK-1312,2025-06-21 14:50:33.946633854,2025-06-21 20:29:36.064207789,Low,  IT Support ,Database,Closed
TCK-1313,2025-01-10 15:18:46.410682880,2025-01-13 02:08:28.077958322,High,DevOps,Network,Closed
TCK-1314,2025-05-08 16:03:18.325488932,2025-05-09 17:59:09.430877469,High,Finance,Hardware,Resolved
TCK-1315,2025-04-06 18:43:12.353433082,2025-04-07 15:01:33.576026580,High,Operations,Database,Closed
TCK-1316,2025-03-28 00:25:44.303412707,2025-03-28 06:29:59.987964650,High,HR,Access,Resolved
TCK-1317,2025-02-10 05:29:43.575306823,2025-02-10 08:56:19.513503619,Medium,IT Support,Software,Closed
TCK-1318,2025-05-08 00:10:25.722604002,2025-05-08 09:18:32.089451224,None,IT Support,Access,Closed
TCK-1319,2025-02-04 08:17:49.210972968,2025-02-04 20:54:45.283884141,High,IT Support,Hardware,Closed
TCK-1320,2025-04-10 12:16:35.611155115,2025-04-11 01:08:37.535711009,Medium,Operations,Access,Closed
TCK-1321,2025-02-15 14:01:11.886001980,2025-02-17 22:29:26.029556143,Critical,Finance,Database,Closed
TCK-1322,2025-06-22 00:17:03.698359650,2025-06-23 02:16:39.665620873,Critical,Operations,Software,Resolved
TCK-1323,2025-01-06 03:41:12.326532072,2025-01-06 09:05:02.542589335,High,IT Support,Access,Closed
TCK-1324,2025-02-05 22:49:34.212289951,2025-02-07 06:18:28.911811796,Medium,  DevOps ,Database,Closed
TCK-1325,2025-02-13 14:46:54.550537587,2025-02-17 03:18:52.040065405,Medium,Finance,Database,Resolved
TCK-1326,2025-03-16 12:46:22.826341081,2025-03-16 22:26:36.965500849,Low,Operations,Database,Resolved
TCK-1327,2025-02-11 21:23:40.721563072,2025-02-12 20:50:10.017892303,Low,Operations,Software,Closed
TCK-1328,2025-03-30 10:37:41.051860148,2025-03-30 22:42:42.904808775,Medium,HR,Database,Closed
TCK-1329,2025-06-07 01:03:03.817716798,2025-06-07 13:09:17.273577384,Medium,IT Support,Software,Resolved
TCK-1330,2025-05-09 04:06:50.329755424,2025-05-10 06:52:23.492943447,Low,HR,Hardware,Resolved
TCK-1331,2025-04-15 09:26:08.721282046,2025-04-16 05:37:59.411448284,Critical,Finance,Hardware,Closed
TCK-1332,2025-01-17 00:29:37.423986634,2025-01-17 15:21:58.875300077,Medium,IT Support,Hardware,Closed
TCK-1333,2025-05-05 22:02:45.269670014,2025-05-06 23:51:12.521752563,Medium,IT Support,Database,Closed
TCK-1334,2025-01-30 22:54:34.949603736,2025-01-31 07:41:45.940913366,Medium,IT Support,Software,Closed
TCK-1335,2025-05-22 13:06:25.586476326,2025-05-23 01:41:31.807509257,Low,IT Support,Hardware,Resolved
TCK-1336,2025-02-15 00:14:42.708349902,2025-02-15 23:19:14.123791241,Critical,  DevOps ,Network,Closed
TCK-1337,2025-03-17 01:39:01.822846651,2025-03-18 02:23:15.260936957,Low,Finance,Hardware,Closed
TCK-1338,2025-03-05 02:01:52.586448415,2025-03-05 15:01:50.483340716,Medium,HR,Database,Closed
TCK-1339,2025-06-04 14:04:34.001023372,2025-06-05 02:44:13.953071874,Medium,IT Support,Network,Closed
TCK-1340,2025-01-23 18:40:19.421910923,2025-01-24 20:36:24.163782888,Medium,HR,Access,Resolved
TCK-1341,2025-04-12 19:35:09.210848233,2025-04-13 09:01:41.882277660,Medium,HR,Network,Closed
TCK-1342,2025-01-26 13:42:22.150058503,2025-01-27 08:00:20.603643484,Low,IT Support,Access,Closed
TCK-1343,2025-05-07 20:43:04.843527768,2025-05-09 03:14:04.041875200,Low,HR,Network,Resolved
TCK-1344,2025-06-12 21:56:15.043459772,2025-06-13 19:37:24.795316781,Medium,HR,Software,Resolved
TCK-1345,2025-03-20 05:30:18.232943526,2025-03-20 19:24:41.739844132,High,Operations,Network,Closed
TCK-1346,2025-03-29 20:33:30.831640905,2025-03-30 09:48:52.769005269,Medium,Operations,Hardware,Closed
TCK-1347,2025-06-16 22:27:59.952979918,2025-06-17 04:07:45.156735984,Low,IT Support,Access,Closed
TCK-1348,2025-04-04 18:40:58.076274802,2025-04-05 17:30:25.493978942,Low,  HR ,Access,Resolved
TCK-1349,2025-03-29 18:25:30.908546772,2025-03-30 04:14:45.260656683,Medium,Operations,Hardware,Closed
TCK-1350,2025-04-15 02:22:54.205257338,2025-04-16 03:37:50.971931878,Medium,Operations,Software,Closed
TCK-1351,2025-05-05 01:28:20.859916630,2025-05-05 19:31:39.501829886,Low,DevOps,Network,Closed
TCK-1352,2025-01-20 05:44:10.249353512,2025-01-21 08:54:25.320148703,Medium,Operations,Software,Resolved
TCK-1353,2025-05-28 19:11:50.927436058,2025-05-29 03:46:15.524479994,Low,IT Support,Hardware,Resolved
TCK-1354,2025-03-20 09:22:54.186953088,2025-03-21 01:56:23.945214546,Medium,IT Support,Network,Resolved
TCK-1355,2025-01-14 00:32:44.025925695,2025-01-15 08:23:51.096657030,Low,Operations,Hardware,Closed
TCK-1356,2025-05-22 12:18:32.871370610,2025-05-23 05:43:43.610751232,Critical,IT Support,Access,Closed
TCK-1357,2025-03-09 20:25:25.959664904,2025-03-11 09:47:26.238879037,Low,Operations,Access,Resolved
TCK-1358,2025-01-19 01:35:15.283718278,2025-01-20 10:53:44.684835270,Medium,DevOps,Access,Closed
TCK-1359,2025-04-25 01:55:31.622976632,2025-04-25 12:00:34.938366192,None,Operations,Database,Closed
TCK-1360,2025-06-08 10:10:02.808599996,2025-06-08 18:33:24.993896388,Low,  HR ,Database,Closed
TCK-1361,2025-06-09 19:05:42.578406316,2025-06-10 01:26:08.147034802,Medium,Operations,Access,Resolved
TCK-1362,2025-06-22 09:06:22.360229152,2025-06-22 17:21:57.898146015,Low,HR,Database,Resolved
TCK-1363,2025-06-06 04:29:15.310291532,2025-06-06 23:07:04.007945550,Low,Operations,Database,Closed
TCK-1364,2025-01-01 09:14:55.577660830,2025-01-02 08:40:55.628607878,Medium,DevOps,Hardware,Closed
TCK-1365,2025-03-10 10:38:30.620061045,2025-03-10 23:37:07.614629486,Critical,HR,Network,Closed
TCK-1366,2025-05-28 08:06:14.202690384,2025-05-29 23:45:50.458420161,Medium,DevOps,Access,Resolved
TCK-1367,2025-03-07 22:12:46.749288271,2025-03-09 00:50:26.713550025,Medium,DevOps,Database,Closed
TCK-1368,2025-04-19 06:41:22.371217190,2025-04-19 11:32:25.393077288,Medium,IT Support,Hardware,Resolved
TCK-1369,2025-04-20 03:17:21.165568722,2025-04-20 11:33:57.434295963,Medium,IT Support,Hardware,Closed
TCK-1370,2025-03-07 16:54:33.528411776,2025-03-07 22:19:59.681784586,Medium,IT Support,Network,Closed
TCK-1371,2025-06-12 19:19:38.517078586,2025-06-13 02:45:03.712266878,Low,IT Support,Hardware,Closed
TCK-1372,2025-04-01 13:56:47.227444901,2025-04-02 06:34:49.977893377,Medium,  IT Support ,Software,Closed
TCK-1373,2025-03-25 15:52:03.970740013,2025-03-26 07:35:26.459276035,Medium,Operations,Software,Closed
TCK-1374,2025-06-29 13:15:33.772533804,2025-06-30 09:51:52.601505726,High,IT Support,Access,Closed
TCK-1375,2025-03-30 19:55:17.662057335,2025-04-01 00:58:21.999579595,Low,HR,Network,Closed
TCK-1376,2025-02-02 02:40:49.613993292,2025-02-02 21:01:09.388357003,Medium,Finance,Software,Resolved
TCK-1377,2025-04-03 08:27:35.664372188,2025-04-03 13:20:12.407953432,Low,IT Support,Network,Resolved
TCK-1378,2025-05-27 12:33:08.270805952,2025-05-28 12:25:00.817680247,Low,Finance,Access,Closed
TCK-1379,2025-05-20 20:02:11.803922072,2025-05-21 11:10:02.555573015,Medium,IT Support,Hardware,Closed
TCK-1380,2025-05-22 22:40:23.610966942,2025-05-23 05:19:32.083771725,High,IT Support,Hardware,Resolved
TCK-1381,2025-05-08 10:39:45.888735524,2025-05-09 15:00:24.445820094,Medium,Operations,Hardware,Closed
TCK-1382,2025-02-15 18:13:15.677645135,2025-02-17 03:09:28.297413758,Low,Operations,Software,Resolved
TCK-1383,2025-06-05 04:12:11.702987280,2025-06-06 01:15:17.297210873,Critical,DevOps,Network,Closed
TCK-1384,2025-06-10 19:40:32.773531674,2025-06-11 13:08:54.991120457,Low,  Finance ,Software,Resolved
TCK-1385,2025-02-04 22:44:22.737811675,2025-02-06 09:43:39.410350584,High,Finance,Database,Closed
TCK-1386,2025-01-24 11:34:06.059647278,2025-01-24 20:44:19.797842468,Medium,IT Support,Network,Resolved
TCK-1387,2025-06-25 14:36:48.471497870,2025-06-25 20:38:42.732759615,Medium,IT Support,Access,Closed
TCK-1388,2025-06-06 07:09:34.282690522,2025-06-07 03:42:13.715599516,Critical,Finance,Software,Closed
TCK-1389,2025-06-10 18:46:48.561409092,2025-06-11 18:25:52.837779326,High,Finance,Hardware,Resolved
TCK-1390,2025-06-09 13:08:45.533678594,2025-06-10 03:19:19.623508821,Low,DevOps,Hardware,Resolved
TCK-1391,2025-04-08 12:05:13.487372544,2025-04-09 08:54:36.690135482,Medium,HR,Hardware,Resolved
TCK-1392,2025-04-27 08:27:19.808626518,2025-04-27 19:37:58.528604758,Medium,HR,Software,Closed
TCK-1393,2025-04-09 03:58:03.076382395,2025-04-09 10:03:30.736328090,Low,Finance,Software,Closed
TCK-1394,2025-01-10 05:12:41.142607997,2025-01-10 19:14:34.627384543,Critical,HR,Hardware,Closed
TCK-1395,2025-05-15 04:34:23.983406320,2025-05-16 01:58:09.397495198,Low,DevOps,Hardware,Closed
TCK-1396,2025-04-01 23:02:03.782439610,2025-04-04 23:09:33.152998977,Medium,  DevOps ,Hardware,Closed
TCK-1397,2025-04-27 14:06:11.531137652,2025-04-28 00:41:58.766960474,High,HR,Database,Closed
TCK-1398,2025-04-01 11:24:14.246979524,2025-04-02 01:33:21.216642857,High,Finance,Software,Closed
TCK-1399,2025-03-30 12:37:29.684758835,2025-03-31 20:12:30.810080280,Medium,Finance,Hardware,Closed
TCK-1400,2025-01-31 22:07:44.230598229,2025-02-01 04:14:18.376552344,High,IT Support,Access,Closed
TCK-1401,2025-02-20 04:02:35.697875148,2025-02-21 01:02:15.792456000,Low,DevOps,Hardware,Closed
TCK-1402,2025-01-29 14:14:37.065112400,2025-01-30 13:27:58.133082450,High,Operations,Software,Closed
TCK-1403,2025-02-05 05:16:42.229565325,2025-02-05 19:50:26.691282866,Low,Finance,Access,Closed
TCK-1404,2025-06-25 03:15:44.220296582,2025-06-25 10:06:53.012740202,Critical,HR,Software,Closed
TCK-1405,2025-01-28 13:27:00.308649230,2025-01-31 14:55:41.151990042,Low,DevOps,Software,Closed
TCK-1406,2025-02-18 11:14:53.638794589,2025-02-19 06:13:14.691462303,Low,HR,Software,Closed
TCK-1407,2025-04-17 07:20:50.357150472,2025-04-17 14:47:43.585649904,Medium,IT Support,Network,Closed
TCK-1408,2025-04-20 19:58:17.217632254,2025-04-22 02:55:03.357902451,High,  DevOps ,Access,Closed
TCK-1409,2025-01-28 17:10:05.665776029,2025-01-29 04:06:52.221366819,High,IT Support,Database,Closed
TCK-1410,2025-05-23 20:51:33.405811622,2025-05-24 19:57:39.898523122,Low,HR,Database,Closed
TCK-1411,2025-05-22 08:04:35.001780254,2025-05-23 05:19:07.670418268,Low,DevOps,Network,Resolved
TCK-1412,2025-02-12 17:12:44.935778914,2025-02-14 06:26:25.642117776,Low,DevOps,Software,Resolved
TCK-1413,2025-02-21 23:02:18.339208761,2025-02-22 13:00:35.745714439,Medium,Operations,Database,Closed
TCK-1414,2025-06-18 20:06:27.283626096,2025-06-19 12:29:04.673714563,Medium,Operations,Access,Closed
TCK-1415,2025-05-29 14:54:02.327872842,2025-05-30 06:17:19.150776632,Medium,HR,Hardware,Closed
TCK-1416,2025-05-06 14:28:59.458188370,2025-05-06 22:57:17.446438687,Medium,IT Support,Access,Closed
TCK-1417,2025-01-15 19:14:51.060932859,2025-01-16 15:45:35.393180819,Medium,HR,Software,Closed
TCK-1418,2025-03-17 06:54:02.986196858,2025-03-18 05:51:52.333408300,Critical,Operations,Access,Closed
TCK-1419,2025-04-11 16:11:02.714538814,2025-04-12 03:42:35.615786254,Low,Finance,Software,Closed
TCK-1420,2025-02-03 17:37:00.350723698,2025-02-04 06:02:32.629418975,Medium,  Finance ,Access,Closed
TCK-1421,2025-03-22 16:20:19.804947108,2025-03-23 12:42:13.587503286,Medium,Finance,Network,Resolved
TCK-1422,2025-04-19 04:25:54.446704106,2025-04-20 01:38:23.271573239,Low,IT Support,Access,Closed
TCK-1423,2025-02-28 22:16:02.129154689,2025-03-01 07:32:36.251066110,Medium,HR,Database,Closed
TCK-1424,2025-05-21 13:40:53.824317976,2025-05-21 21:20:28.247703521,Medium,IT Support,Hardware,Closed
TCK-1425,2025-06-01 06:44:31.893646702,2025-06-01 20:30:29.343013718,Low,Operations,Network,Closed
TCK-1426,2025-02-28 05:59:34.468638669,2025-02-28 16:45:25.354560049,Medium,HR,Access,Closed
TCK-1427,2025-05-31 22:59:56.066666694,2025-06-02 08:53:18.491705106,Medium,DevOps,Software,Closed
TCK-1428,2025-01-19 15:27:02.756034089,2025-01-20 20:03:25.809801853,Low,HR,Network,Closed
TCK-1429,2025-05-31 18:59:22.941779552,2025-06-01 05:39:58.545448151,Medium,IT Support,Database,Closed
TCK-1430,2025-01-28 11:52:54.713294773,2025-01-28 17:34:10.325475827,Medium,IT Support,Hardware,Resolved
TCK-1431,2025-01-15 22:14:43.075831259,2025-01-19 23:18:04.585492129,Low,Finance,Hardware,Resolved
TCK-1432,2025-04-26 12:28:11.089866606,2025-04-27 07:11:27.530965612,Low,  Operations ,Access,Closed
TCK-1433,2025-03-26 22:46:09.912226337,2025-03-27 05:08:18.615202290,Medium,IT Support,Database,Resolved
TCK-1434,2025-06-13 10:05:14.617620376,2025-06-14 03:18:29.274148279,High,IT Support,Database,Resolved
TCK-1435,2025-03-07 08:58:38.377604887,2025-03-08 04:21:19.136209953,Critical,Finance,Hardware,Closed
TCK-1436,2025-02-21 16:29:52.000982001,2025-02-22 12:01:09.862614331,Low,IT Support,Hardware,Closed
TCK-1437,2025-04-01 03:10:29.260354573,2025-04-01 19:01:39.658874678,Low,Finance,Database,Closed
TCK-1438,2025-03-24 01:41:15.081074221,2025-03-26 03:46:15.085989948,Low,Finance,Hardware,Closed
TCK-1439,2025-03-03 23:55:44.974769711,2025-03-04 09:19:40.924579368,Medium,IT Support,Software,Closed
TCK-1440,2025-05-05 20:57:44.677356406,2025-05-06 13:10:18.573316231,Medium,IT Support,Hardware,Closed
TCK-1441,2025-05-17 17:18:25.641029102,2025-05-21 01:32:05.712540816,Medium,DevOps,Software,Closed
TCK-1442,2025-06-03 12:53:26.686356684,2025-06-03 20:57:03.404883799,High,HR,Hardware,Resolved
TCK-1443,2025-06-25 02:44:25.916455252,2025-06-26 05:36:49.278524078,Medium,HR,Network,Resolved
TCK-1444,2025-02-17 23:57:17.100044709,2025-02-18 12:04:01.366968891,None,  Finance ,Network,Closed
TCK-1445,2025-05-09 21:31:25.839683882,2025-05-10 15:53:16.424824601,Low,DevOps,Network,Closed
TCK-1446,2025-03-12 23:11:44.078429830,2025-03-13 19:56:24.377253297,Low,DevOps,Software,Resolved
TCK-1447,2025-05-02 20:59:38.827783634,2025-05-04 04:30:35.983286692,Low,Finance,Software,Closed
TCK-1448,2025-03-27 16:14:27.248311074,2025-03-28 06:40:38.138019954,Low,HR,Access,Closed
TCK-1449,2025-06-28 21:05:59.294246872,2025-06-29 04:55:06.046270261,Critical,IT Support,Access,Resolved
TCK-1450,2025-05-12 04:51:26.015817742,2025-05-13 07:12:56.611400326,Low,Finance,Hardware,Closed
