Ticket_ID,Created_Date,Resolved_Date,Priority,Department,Category,Status
TCK-1251,2025-01-06 05:30:30.783078,2025-01-07 08:09:08.644229857,High,DevOps,Access Control,Resolved
TCK-1252,2025-01-06 05:30:30.783078,2025-01-07 07:17:33.214461855,High,HR,Hardware,Closed
TCK-1253,2025-01-06 05:30:30.783078,2025-01-08 13:25:32.128541046,Medium,DevOps,Hardware,Resolved
TCK-1254,2025-01-06 06:00:45.364536,2025-01-07 21:22:29.920117007,Low,IT Support,Email,Closed
TCK-1255,2025-01-06 06:00:45.364536,2025-01-06 12:54:23.800531964,Critical,IT Support,Email,Closed
TCK-1256,2025-01-06 07:31:29.108910,2025-01-06 10:47:30.733669002,Low,IT Support,Email,Closed
TCK-1257,2025-01-06 08:31:58.271827,2025-01-07 09:11:34.074096647,Medium,IT Support,Hardware,Closed
TCK-1258,2025-01-06 09:02:12.853285,2025-01-06 17:35:29.417899322,Medium,DevOps,Access Control,Closed
TCK-1259,2025-01-06 09:02:12.853285,2025-01-06 20:34:22.032566557,Low,DevOps,Access Control,Closed
TCK-1260,2025-01-06 09:02:12.853285,2025-01-07 02:57:10.094783823,High,Finance,Access Control,Closed
TCK-1261,2025-01-06 10:02:42.016201,2025-01-08 04:58:03.040761158,Low,Operations,Access Control,Closed
TCK-1262,2025-01-06 11:03:11.179117,2025-01-06 20:49:47.660218781,Unassigned,IT Support,Network,Closed
TCK-1263,2025-01-06 11:33:25.760576,2025-01-07 15:05:05.652275149,Critical,Operations,Hardware,Closed
TCK-1264,2025-01-06 12:03:40.342034,2025-01-06 17:41:06.393674317,Medium,Operations,Software,Resolved
TCK-1265,2025-01-06 12:03:40.342034,2025-01-07 09:36:41.160860379,Medium,HR,Hardware,Resolved
TCK-1266,2025-01-06 13:04:09.504950,2025-01-06 13:05:51.932345151,Medium,IT Support,Access Control,Resolved
TCK-1267,2025-01-06 13:04:09.504950,2025-01-08 02:00:11.491749401,Medium,DevOps,Network,Closed
TCK-1268,2025-01-06 13:04:09.504950,2025-01-06 13:37:28.624063983,Medium,IT Support,Network,Closed
TCK-1269,2025-01-06 15:05:07.830783,2025-01-07 13:32:20.350889929,Critical,DevOps,Hardware,Closed
TCK-1270,2025-01-06 15:35:22.412241,2025-01-06 16:26:31.488166553,Medium,IT Support,Software,Resolved
TCK-1271,2025-01-06 15:35:22.412241,2025-01-06 21:09:43.264068745,High,Finance,Access Control,Closed
TCK-1272,2025-01-06 16:05:36.993699,2025-01-07 04:28:11.373052818,Medium,Finance,Network,Closed
TCK-1273,2025-01-06 16:05:36.993699,2025-01-07 01:53:48.464703075,Medium,IT Support,Access Control,Resolved
TCK-1274,2025-01-06 16:05:36.993699,2025-01-06 19:55:38.772433137,Low,HR,Access Control,Resolved
TCK-1275,2025-01-06 16:35:51.575157,2025-01-06 23:54:32.540495495,Medium,IT Support,Access Control,Closed
TCK-1276,2025-01-06 16:35:51.575157,2025-01-07 16:00:48.228054926,Critical,HR,Email,Closed
TCK-1277,2025-01-06 16:35:51.575157,2025-01-07 12:30:47.197182486,High,DevOps,Access Control,Closed
TCK-1278,2025-01-06 17:06:06.156615,2025-01-06 18:26:35.296533549,High,IT Support,Access Control,Resolved
TCK-1279,2025-01-06 19:07:04.482448,2025-01-07 19:52:44.327480740,High,DevOps,Software,Closed
TCK-1280,2025-01-06 19:37:19.063906,2025-01-06 20:36:10.964316431,Low,IT Support,Software,Resolved
TCK-1281,2025-01-06 19:37:19.063906,2025-01-07 09:42:51.685487764,Low,DevOps,Email,Resolved
TCK-1282,2025-01-06 19:37:19.063906,2025-01-07 01:02:36.168844795,Medium,Operations,Email,Resolved
TCK-1283,2025-01-06 19:37:19.063906,2025-01-07 11:34:10.574046320,Medium,IT Support,Access Control,Resolved
TCK-1284,2025-01-06 19:37:19.063906,2025-01-07 01:04:27.102853520,Low,Operations,Network,Resolved
TCK-1285,2025-01-06 20:07:33.645364,2025-01-09 23:40:13.217103551,Low,Finance,Network,Closed
TCK-1286,2025-01-06 20:37:48.226822,2025-01-07 03:18:07.631309419,High,IT Support,Hardware,Closed
TCK-1287,2025-01-06 21:38:17.389738,2025-01-07 02:37:28.283331349,Medium,Operations,Network,Resolved
TCK-1288,2025-01-06 22:08:31.971197,2025-01-07 04:01:01.057918564,Medium,IT Support,Network,Closed
TCK-1289,2025-01-06 22:08:31.971197,2025-01-08 14:57:53.281283712,Medium,IT Support,Software,Closed
TCK-1290,2025-01-06 22:38:46.552655,2025-01-07 16:50:52.492137274,Low,Finance,Hardware,Closed
TCK-1291,2025-01-06 23:39:15.715571,2025-01-07 23:16:04.906434170,Medium,DevOps,Hardware,Closed
TCK-1292,2025-01-06 23:39:15.715571,2025-01-08 20:40:31.156496607,Low,DevOps,Software,Closed
TCK-1293,2025-01-07 00:39:44.878487,2025-01-08 20:23:02.165428424,Critical,IT Support,Network,Closed
TCK-1294,2025-01-07 01:40:14.041404,2025-01-08 01:50:42.217494801,Low,Operations,Network,Closed
TCK-1295,2025-01-07 03:10:57.785778,2025-01-07 07:09:01.505819465,High,DevOps,Hardware,Closed
TCK-1296,2025-01-07 04:11:26.948694,2025-01-08 13:33:39.030017170,Medium,Operations,Network,Resolved
TCK-1297,2025-01-07 04:11:26.948694,2025-01-07 08:17:33.233701329,Medium,IT Support,Hardware,Closed
TCK-1298,2025-01-07 04:11:26.948694,2025-01-08 04:38:23.852470905,Critical,DevOps,Network,Closed
TCK-1299,2025-01-07 04:11:26.948694,2025-01-08 01:01:06.962087123,Low,Operations,Access Control,Closed
TCK-1300,2025-01-07 04:41:41.530153,2025-01-08 06:17:59.351893127,Low,HR,Software,Resolved
TCK-1301,2025-01-07 05:11:56.111611,2025-01-07 18:53:32.918138121,Medium,Operations,Email,Closed
TCK-1302,2025-01-07 05:42:10.693069,2025-01-08 00:01:44.811412476,High,IT Support,Access Control,Closed
TCK-1303,2025-01-07 06:12:25.274527,2025-01-09 13:22:01.063941236,Low,IT Support,Network,Closed
TCK-1304,2025-01-07 06:12:25.274527,2025-01-07 08:07:31.062161919,Low,Operations,Email,Closed
TCK-1305,2025-01-07 07:12:54.437443,2025-01-07 13:51:51.198390048,Medium,Operations,Access Control,Closed
TCK-1306,2025-01-07 07:43:09.018901,2025-01-08 00:43:51.118410622,High,IT Support,Software,Resolved
TCK-1307,2025-01-07 07:43:09.018901,2025-01-09 19:34:57.041329056,Low,IT Support,Email,Closed
TCK-1308,2025-01-07 08:13:23.600360,2025-01-07 10:01:53.102868109,Medium,DevOps,Email,Closed
TCK-1309,2025-01-07 08:13:23.600360,2025-01-07 08:38:01.516179721,Medium,Operations,Software,Closed
TCK-1310,2025-01-07 09:44:07.344734,2025-01-07 10:46:04.524945517,Low,Finance,Access Control,Closed
TCK-1311,2025-01-07 10:14:21.926192,2025-01-07 11:12:30.032926056,High,Finance,Email,Closed
TCK-1312,2025-01-07 10:44:36.507650,2025-01-09 05:39:17.579388572,Medium,DevOps,Software,Closed
TCK-1313,2025-01-07 10:44:36.507650,2025-01-08 09:44:16.455166994,High,IT Support,Access Control,Resolved
TCK-1314,2025-01-07 10:44:36.507650,2025-01-08 07:05:28.521798222,Medium,Operations,Network,Closed
TCK-1315,2025-01-07 11:14:51.089108,2025-01-08 00:33:20.556581948,Low,HR,Hardware,Resolved
TCK-1316,2025-01-07 12:15:20.252025,2025-01-08 15:40:13.431068392,Medium,Finance,Network,Closed
TCK-1317,2025-01-07 13:15:49.414941,2025-01-07 16:18:32.654855396,Unassigned,HR,Network,Closed
TCK-1318,2025-01-07 14:16:18.577857,2025-01-07 23:13:35.519956312,Medium,HR,Hardware,Closed
TCK-1319,2025-01-07 14:16:18.577857,2025-01-08 02:23:31.845007859,Medium,DevOps,Network,Closed
TCK-1320,2025-01-07 15:47:02.322232,2025-01-07 17:53:23.535498345,Medium,Operations,Network,Resolved
TCK-1321,2025-01-07 15:47:02.322232,2025-01-08 01:34:26.335559027,Low,DevOps,Software,Closed
TCK-1322,2025-01-07 17:17:46.066606,2025-01-08 00:08:44.490049864,High,DevOps,Software,Closed
TCK-1323,2025-01-07 17:17:46.066606,2025-01-07 17:56:53.810753955,Medium,IT Support,Access Control,Resolved
TCK-1324,2025-01-07 19:18:44.392439,2025-01-07 21:57:32.197789527,Medium,DevOps,Email,Closed
TCK-1325,2025-01-07 19:18:44.392439,2025-01-08 21:18:20.745108276,Low,IT Support,Access Control,Closed
TCK-1326,2025-01-07 19:48:58.973897,2025-01-07 20:08:38.500806013,Critical,IT Support,Software,Closed
TCK-1327,2025-01-07 19:48:58.973897,2025-01-09 20:48:41.060800876,Low,IT Support,Software,Closed
TCK-1328,2025-01-07 21:19:42.718271,2025-01-07 22:57:19.951546812,Medium,DevOps,Hardware,Closed
TCK-1329,2025-01-07 21:49:57.299729,2025-01-09 02:44:02.487991236,High,Operations,Hardware,Resolved
TCK-1330,2025-01-07 21:49:57.299729,2025-01-09 15:01:54.476906077,Low,DevOps,Software,Closed
TCK-1331,2025-01-07 21:49:57.299729,2025-01-10 00:49:04.500340447,Critical,IT Support,Network,Closed
TCK-1332,2025-01-07 22:50:26.462646,2025-01-09 11:13:07.213463554,Medium,IT Support,Access Control,Closed
TCK-1333,2025-01-07 22:50:26.462646,2025-01-08 04:56:36.617531066,Medium,Finance,Software,Closed
TCK-1334,2025-01-07 22:50:26.462646,2025-01-08 06:07:56.675235285,Medium,IT Support,Software,Resolved
TCK-1335,2025-01-08 01:21:39.369936,2025-01-08 11:22:13.161434756,High,HR,Hardware,Closed
TCK-1336,2025-01-08 02:22:08.532853,2025-01-08 05:04:08.884129799,Critical,DevOps,Access Control,Resolved
TCK-1337,2025-01-08 03:22:37.695769,2025-01-08 03:46:57.265981367,Medium,Operations,Access Control,Closed
TCK-1338,2025-01-08 03:22:37.695769,2025-01-09 15:58:47.636537726,Medium,HR,Email,Closed
TCK-1339,2025-01-08 03:22:37.695769,2025-01-08 17:54:58.273823976,Medium,IT Support,Software,Closed
TCK-1340,2025-01-08 03:22:37.695769,2025-01-08 20:16:02.087732129,Medium,DevOps,Email,Resolved
TCK-1341,2025-01-08 03:52:52.277227,2025-01-10 02:59:22.817753442,Low,DevOps,Hardware,Closed
TCK-1342,2025-01-08 04:23:06.858685,2025-01-09 00:04:36.992864808,High,Operations,Email,Resolved
TCK-1343,2025-01-08 04:53:21.440144,2025-01-09 02:01:12.753339218,Unassigned,IT Support,Network,Closed
TCK-1344,2025-01-08 04:53:21.440144,2025-01-09 08:43:22.712645578,High,HR,Software,Closed
TCK-1345,2025-01-08 05:53:50.603060,2025-01-08 08:07:25.874992772,Medium,Operations,Software,Closed
TCK-1346,2025-01-08 07:24:34.347434,2025-01-08 15:26:50.171777439,High,IT Support,Access Control,Closed
TCK-1347,2025-01-08 07:54:48.928892,2025-01-10 21:59:14.211971243,High,DevOps,Email,Closed
TCK-1348,2025-01-08 08:25:03.510351,2025-01-10 06:33:08.644429218,Medium,IT Support,Access Control,Closed
TCK-1349,2025-01-08 09:25:32.673267,2025-01-10 00:12:44.646695360,Critical,Finance,Email,Closed
TCK-1350,2025-01-08 09:25:32.673267,2025-01-08 20:15:19.043782194,Low,DevOps,Email,Closed
TCK-1351,2025-01-08 10:26:01.836183,2025-01-09 21:27:59.541574017,Low,HR,Hardware,Closed
TCK-1352,2025-01-08 10:56:16.417641,2025-01-08 11:49:50.897655106,Low,DevOps,Email,Closed
TCK-1353,2025-01-08 11:26:30.999099,2025-01-08 14:20:09.299587312,Low,HR,Access Control,Closed
TCK-1354,2025-01-08 12:27:00.162016,2025-01-08 22:04:08.009919645,Medium,Operations,Email,Closed
TCK-1355,2025-01-08 12:27:00.162016,2025-01-09 00:20:18.685514790,Critical,HR,Email,Closed
TCK-1356,2025-01-08 12:27:00.162016,2025-01-08 17:57:19.615003886,Medium,IT Support,Software,Closed
TCK-1357,2025-01-08 12:57:14.743474,2025-01-08 20:53:18.389013367,Medium,HR,Software,Closed
TCK-1358,2025-01-08 14:27:58.487848,2025-01-08 17:39:51.098362199,Medium,DevOps,Software,Closed
TCK-1359,2025-01-08 14:58:13.069306,2025-01-09 03:03:35.860753775,Medium,DevOps,Network,Closed
TCK-1360,2025-01-08 15:28:27.650765,2025-01-09 19:53:54.541563062,Medium,HR,Software,Resolved
TCK-1361,2025-01-08 15:28:27.650765,2025-01-09 10:57:54.311937033,Medium,Finance,Network,Resolved
TCK-1362,2025-01-08 15:28:27.650765,2025-01-08 17:31:38.496865289,High,DevOps,Network,Resolved
TCK-1363,2025-01-08 15:28:27.650765,2025-01-09 03:30:33.825444819,Medium,DevOps,Access Control,Closed
TCK-1364,2025-01-08 15:28:27.650765,2025-01-09 13:00:18.691021461,Medium,DevOps,Software,Closed
TCK-1365,2025-01-08 15:58:42.232223,2025-01-09 05:33:53.261582764,High,DevOps,Email,Resolved
TCK-1366,2025-01-08 15:58:42.232223,2025-01-09 00:55:30.876590368,Low,Finance,Hardware,Closed
TCK-1367,2025-01-08 17:29:25.976597,2025-01-09 10:59:52.705822299,Medium,IT Support,Email,Closed
TCK-1368,2025-01-08 17:59:40.558055,2025-01-11 08:18:49.791199032,Unassigned,IT Support,Software,Closed
TCK-1369,2025-01-08 18:29:55.139513,2025-01-08 20:17:36.903710487,Unassigned,Operations,Email,Closed
TCK-1370,2025-01-08 18:29:55.139513,2025-01-09 03:23:47.247314373,Low,IT Support,Software,Resolved
TCK-1371,2025-01-08 19:00:09.720972,2025-01-09 04:23:48.609943814,Medium,HR,Software,Resolved
TCK-1372,2025-01-08 19:00:09.720972,2025-01-09 10:29:17.538283297,Medium,Operations,Email,Closed
TCK-1373,2025-01-08 19:30:24.302430,2025-01-08 22:28:41.522901765,Low,IT Support,Network,Closed
TCK-1374,2025-01-08 20:30:53.465346,2025-01-09 00:00:48.345195806,Medium,DevOps,Access Control,Closed
TCK-1375,2025-01-08 21:01:08.046804,2025-01-09 03:03:59.440580850,Medium,DevOps,Access Control,Closed
TCK-1376,2025-01-08 22:31:51.791179,2025-01-11 06:42:07.736243447,High,Operations,Access Control,Closed
TCK-1377,2025-01-08 22:31:51.791179,2025-01-09 22:22:30.229215711,Low,IT Support,Access Control,Resolved
TCK-1378,2025-01-09 00:32:50.117011,2025-01-09 20:03:20.512756802,Critical,IT Support,Hardware,Resolved
TCK-1379,2025-01-09 00:32:50.117011,2025-01-10 07:06:42.975292462,Medium,Operations,Software,Closed
TCK-1380,2025-01-09 00:32:50.117011,2025-01-09 03:00:14.038649818,Medium,IT Support,Hardware,Resolved
TCK-1381,2025-01-09 01:03:04.698469,2025-01-10 12:21:20.735902443,Medium,Finance,Access Control,Closed
TCK-1382,2025-01-09 01:33:19.279927,2025-01-09 17:49:03.179804848,Unassigned,DevOps,Access Control,Resolved
TCK-1383,2025-01-09 02:33:48.442844,2025-01-09 09:54:56.852295084,Unassigned,IT Support,Email,Closed
TCK-1384,2025-01-09 02:33:48.442844,2025-01-10 09:01:12.192717932,Medium,Operations,Access Control,Resolved
TCK-1385,2025-01-09 02:33:48.442844,2025-01-10 07:45:56.301918296,Medium,DevOps,Software,Closed
TCK-1386,2025-01-09 02:33:48.442844,2025-01-10 12:12:13.949402472,Medium,IT Support,Access Control,Resolved
TCK-1387,2025-01-09 04:04:32.187218,2025-01-09 06:17:06.581820843,Medium,IT Support,Access Control,Resolved
TCK-1388,2025-01-09 04:34:46.768676,2025-01-11 19:19:06.492679594,Low,IT Support,Hardware,Closed
TCK-1389,2025-01-09 04:34:46.768676,2025-01-11 14:21:07.103915464,Medium,IT Support,Software,Closed
TCK-1390,2025-01-09 04:34:46.768676,2025-01-09 12:32:30.479665481,Medium,DevOps,Network,Resolved
TCK-1391,2025-01-09 05:05:01.350135,2025-01-09 06:18:38.466520888,Low,IT Support,Email,Closed
TCK-1392,2025-01-09 05:05:01.350135,2025-01-09 08:22:26.042935473,Medium,HR,Network,Closed
TCK-1393,2025-01-09 05:35:15.931593,2025-01-12 22:28:16.047767633,Medium,Operations,Hardware,Closed
TCK-1394,2025-01-09 05:35:15.931593,2025-01-09 20:29:20.721919339,Medium,Finance,Access Control,Closed
TCK-1395,2025-01-09 05:35:15.931593,2025-01-09 13:31:34.192536591,High,IT Support,Email,Resolved
TCK-1396,2025-01-09 06:05:30.513051,2025-01-09 12:12:40.056513684,Low,Operations,Software,Resolved
TCK-1397,2025-01-09 07:05:59.675967,2025-01-09 12:26:48.393554771,High,IT Support,Email,Closed
TCK-1398,2025-01-09 07:05:59.675967,2025-01-10 02:44:22.883410920,Medium,Operations,Hardware,Resolved
TCK-1399,2025-01-09 08:06:28.838883,2025-01-09 17:53:38.801924174,Low,DevOps,Access Control,Closed
TCK-1400,2025-01-09 09:37:12.583258,2025-01-11 22:10:33.447961026,High,DevOps,Hardware,Resolved
TCK-1401,2025-01-09 10:37:41.746174,2025-01-10 07:21:20.012151164,Medium,DevOps,Software,Resolved
TCK-1402,2025-01-09 11:07:56.327632,2025-01-10 15:24:00.295461466,Medium,Finance,Network,Closed
TCK-1403,2025-01-09 11:38:10.909090,2025-01-09 17:52:14.980013113,Medium,DevOps,Access Control,Closed
TCK-1404,2025-01-09 11:38:10.909090,2025-01-09 13:07:16.757575291,Critical,DevOps,Access Control,Closed
TCK-1405,2025-01-09 11:38:10.909090,2025-01-09 23:40:47.597199995,Critical,HR,Hardware,Closed
TCK-1406,2025-01-09 12:08:25.490549,2025-01-09 18:56:22.118907770,Critical,HR,Hardware,Resolved
TCK-1407,2025-01-09 12:38:40.072007,2025-01-09 16:42:28.730570984,Critical,Operations,Hardware,Closed
TCK-1408,2025-01-09 12:38:40.072007,2025-01-11 19:32:41.515815202,Low,Finance,Access Control,Closed
TCK-1409,2025-01-09 12:38:40.072007,2025-01-09 23:12:35.455051881,Medium,Operations,Hardware,Closed
TCK-1410,2025-01-09 15:40:07.560756,2025-01-09 19:07:30.374671023,Critical,Finance,Email,Closed
TCK-1411,2025-01-09 17:10:51.305130,2025-01-09 21:10:01.802193688,High,Finance,Email,Closed
TCK-1412,2025-01-09 18:11:20.468046,2025-01-10 00:07:11.439911704,Medium,IT Support,Email,Closed
TCK-1413,2025-01-09 18:41:35.049504,2025-01-15 05:52:33.873026923,High,IT Support,Access Control,Closed
TCK-1414,2025-01-09 19:11:49.630963,2025-01-10 00:48:46.613823131,Low,Finance,Hardware,Resolved
TCK-1415,2025-01-09 19:11:49.630963,2025-01-10 02:22:24.795607689,Medium,Finance,Software,Resolved
TCK-1416,2025-01-09 19:11:49.630963,2025-01-10 14:34:48.572471917,Medium,Finance,Hardware,Closed
TCK-1417,2025-01-09 20:12:18.793879,2025-01-10 02:28:14.723609755,Medium,DevOps,Access Control,Closed
TCK-1418,2025-01-09 20:12:18.793879,2025-01-10 00:34:51.454208667,High,DevOps,Email,Closed
TCK-1419,2025-01-09 20:42:33.375337,2025-01-09 23:49:06.428698607,Critical,DevOps,Access Control,Closed
TCK-1420,2025-01-09 21:12:47.956795,2025-01-10 03:57:45.311615606,Low,IT Support,Hardware,Closed
TCK-1421,2025-01-09 23:13:46.282628,2025-01-10 01:14:40.979675629,High,Finance,Access Control,Resolved
TCK-1422,2025-01-10 00:44:30.027002,2025-01-10 01:04:49.733153686,Medium,IT Support,Software,Closed
TCK-1423,2025-01-10 01:44:59.189918,2025-01-11 07:08:32.403124993,Medium,HR,Access Control,Closed
TCK-1424,2025-01-10 03:45:57.515751,2025-01-10 06:26:12.419170873,Medium,IT Support,Network,Closed
TCK-1425,2025-01-10 04:16:12.097209,2025-01-11 07:11:53.278455143,Critical,HR,Access Control,Closed
TCK-1426,2025-01-10 04:16:12.097209,2025-01-11 09:01:12.289340503,Medium,HR,Hardware,Closed
TCK-1427,2025-01-10 04:16:12.097209,2025-01-10 18:09:58.748111707,Low,IT Support,Network,Closed
TCK-1428,2025-01-10 05:46:55.841584,2025-01-10 12:27:10.906756816,Medium,HR,Email,Closed
TCK-1429,2025-01-10 06:17:10.423042,2025-01-10 09:06:24.070854107,Low,Operations,Hardware,Closed
TCK-1430,2025-01-10 06:17:10.423042,2025-01-11 06:18:49.382285618,Medium,IT Support,Software,Closed
TCK-1431,2025-01-10 06:47:25.004500,2025-01-10 23:20:45.726112703,Low,DevOps,Access Control,Closed
TCK-1432,2025-01-10 07:47:54.167416,2025-01-11 02:58:40.258251229,Medium,Finance,Access Control,Closed
TCK-1433,2025-01-10 08:18:08.748874,2025-01-10 08:27:32.955021745,Medium,IT Support,Hardware,Resolved
TCK-1434,2025-01-10 08:48:23.330333,2025-01-12 08:02:44.673509772,Low,IT Support,Access Control,Resolved
TCK-1435,2025-01-10 08:48:23.330333,2025-01-10 10:02:27.935261245,High,IT Support,Access Control,Closed
TCK-1436,2025-01-10 08:48:23.330333,2025-01-10 17:01:55.520628536,Medium,DevOps,Email,Closed
TCK-1437,2025-01-10 09:48:52.493249,2025-01-10 19:05:27.515606035,Medium,IT Support,Access Control,Resolved
TCK-1438,2025-01-10 11:19:36.237623,2025-01-10 11:21:04.135197592,Critical,IT Support,Access Control,Closed
TCK-1439,2025-01-10 11:49:50.819081,2025-01-11 00:12:10.624617225,Medium,IT Support,Email,Closed
TCK-1440,2025-01-10 12:20:05.400540,2025-01-11 13:29:29.487827564,High,Finance,Access Control,Closed
TCK-1441,2025-01-10 12:50:19.981998,2025-01-11 20:02:06.450483358,Medium,DevOps,Email,Closed
TCK-1442,2025-01-10 13:50:49.144914,2025-01-12 03:55:17.413852852,Medium,HR,Software,Closed
TCK-1443,2025-01-10 14:51:18.307830,2025-01-11 02:53:41.843241499,High,HR,Access Control,Closed
TCK-1444,2025-01-10 15:21:32.889288,2025-01-11 09:17:11.951814079,Low,HR,Hardware,Closed
TCK-1445,2025-01-10 16:52:16.633663,2025-01-10 18:21:45.941859826,Medium,IT Support,Network,Closed
TCK-1446,2025-01-10 17:22:31.215121,2025-01-11 05:25:35.159437736,Medium,HR,Software,Closed
TCK-1447,2025-01-10 17:52:45.796579,2025-01-10 20:54:25.197650578,Medium,Finance,Access Control,Resolved
TCK-1448,2025-01-10 17:52:45.796579,2025-01-11 02:11:08.996852394,High,Finance,Hardware,Closed
TCK-1449,2025-01-10 18:53:14.959495,2025-01-11 02:04:38.752966770,Medium,DevOps,Network,Resolved
TCK-1450,2025-01-10 20:54:13.285328,2025-01-11 06:49:08.386533898,High,DevOps,Email,Closed
TCK-1451,2025-01-10 21:24:27.866786,2025-01-11 12:40:04.232414437,Medium,IT Support,Access Control,Resolved
TCK-1452,2025-01-10 23:25:26.192619,2025-01-12 17:23:45.110793296,Low,IT Support,Email,Resolved
TCK-1453,2025-01-10 23:25:26.192619,2025-01-11 08:27:14.754298252,Medium,HR,Software,Closed
TCK-1454,2025-01-11 00:25:55.355535,2025-01-13 23:53:47.250155366,Critical,DevOps,Network,Closed
TCK-1455,2025-01-11 00:56:09.936993,2025-01-12 02:33:05.179770429,Medium,IT Support,Network,Closed
TCK-1456,2025-01-11 01:56:39.099909,2025-01-11 14:50:20.330121776,High,Operations,Email,Closed
TCK-1457,2025-01-11 02:26:53.681368,2025-01-11 21:02:25.524413984,Medium,Finance,Email,Resolved
TCK-1458,2025-01-11 02:26:53.681368,2025-01-11 04:23:21.381308231,High,IT Support,Software,Closed
TCK-1459,2025-01-11 02:57:08.262826,2025-01-12 12:27:17.134650925,Low,DevOps,Hardware,Closed
TCK-1460,2025-01-11 04:58:06.588658,2025-01-11 20:41:05.371702260,Low,IT Support,Access Control,Closed
